,Date,flow,average temperature (C),precipitation,ET [kg/m^2/8day],localWaterYear
2355,1993-03-13,10.4451612903226,,,,7
2356,1993-03-14,10.5322580645161,,,,7
2357,1993-03-15,10.6193548387097,,,,7
2358,1993-03-16,10.7064516129032,,,,7
2359,1993-03-17,10.7935483870968,,,,7
2360,1993-03-18,10.8806451612903,,,,7
2361,1993-03-19,10.967741935483902,,,,7
2362,1993-03-20,11.0548387096774,,,,7
2363,1993-03-21,11.141935483871,,,,7
2364,1993-03-22,11.2290322580645,,,,7
2365,1993-03-23,11.3161290322581,,,,7
2366,1993-03-24,11.4032258064516,,,,7
2367,1993-03-25,11.4903225806452,,,,7
2368,1993-03-26,11.5774193548387,,,,7
2369,1993-03-27,11.664516129032302,,,,7
2370,1993-03-28,11.7516129032258,,,,7
2371,1993-03-29,11.8387096774194,,,,7
2372,1993-03-30,11.9258064516129,,,,7
2373,1993-03-31,12.0129032258065,,,,7
2374,1993-04-01,12.1,,,,7
2375,1993-04-02,12.1870967741935,,,,7
2376,1993-04-03,12.2741935483871,,,,7
2377,1993-04-04,12.3612903225806,,,,7
2378,1993-04-05,12.4483870967742,,,,7
2379,1993-04-06,12.535483870967695,,,,7
2380,1993-04-07,12.6225806451613,,,,7
2381,1993-04-08,12.7096774193548,,,,7
2382,1993-04-09,12.7967741935484,,,,7
2383,1993-04-10,12.8838709677419,,,,7
2384,1993-04-11,12.9709677419355,,,,7
2385,1993-04-12,13.058064516129,,,,7
2386,1993-04-13,13.1451612903226,,,,7
2387,1993-04-14,13.2322580645161,,,,7
2388,1993-04-15,13.3193548387097,,,,7
2389,1993-04-16,13.4064516129032,,,,7
2390,1993-04-17,13.4935483870968,,,,7
2391,1993-04-18,13.5806451612903,,,,7
2392,1993-04-19,13.6677419354839,,,,7
2393,1993-04-20,13.7548387096774,,,,7
2394,1993-04-21,13.841935483871,,,,7
2395,1993-04-22,13.9290322580645,,,,7
2396,1993-04-23,14.0161290322581,,,,7
2397,1993-04-24,14.1032258064516,,,,7
2398,1993-04-25,14.1903225806452,,,,7
2399,1993-04-26,14.2774193548387,,,,7
2400,1993-04-27,14.3645161290323,,,,7
2401,1993-04-28,14.4516129032258,,,,7
2402,1993-04-29,14.5387096774194,,,,7
2403,1993-04-30,14.6258064516129,,,,7
2404,1993-05-01,14.7129032258065,,,,7
2405,1993-05-02,14.8,,,,7
2406,1993-05-03,12.8,,,,7
2407,1993-05-04,11.5,,,,7
2408,1993-05-05,9.9,,,,7
2409,1993-05-06,10.3,,,,7
2410,1993-05-07,11.6,,,,7
2411,1993-05-08,12.2,,,,7
2412,1993-05-09,11.9,,,,7
2413,1993-05-10,10.8,,,,7
2414,1993-05-11,9.4,,,,7
2415,1993-05-12,8.7,,,,7
2416,1993-05-13,8.0,,,,7
2417,1993-05-14,8.0,,,,7
2418,1993-05-15,7.8,,,,7
2419,1993-05-16,7.7,,,,7
2420,1993-05-17,7.5,,,,7
2421,1993-05-18,6.4,,,,7
2422,1993-05-19,5.9,,,,7
2423,1993-05-20,6.0,,,,7
2424,1993-05-21,6.6,,,,7
2425,1993-05-22,6.8,,,,7
2426,1993-05-23,8.1,,,,7
2427,1993-05-24,12.4,,,,7
2428,1993-05-25,14.9,,,,7
2429,1993-05-26,15.6,,,,7
2430,1993-05-27,13.9,,,,7
2431,1993-05-28,12.6,,,,7
2432,1993-05-29,12.0,,,,7
2433,1993-05-30,11.7,,,,7
2434,1993-05-31,11.5,,,,7
2435,1993-06-01,9.9,,,,7
2436,1993-06-02,8.8,,,,7
2437,1993-06-03,8.7,,,,7
2438,1993-06-04,9.1,,,,7
2439,1993-06-05,10.2,,,,7
2440,1993-06-06,11.7,,,,7
2441,1993-06-07,13.4,,,,7
2442,1993-06-08,15.4,,,,7
2443,1993-06-09,18.4,,,,7
2444,1993-06-10,20.9,,,,7
2445,1993-06-11,22.5,,,,7
2446,1993-06-12,22.2,,,,7
2447,1993-06-13,22.8,,,,7
2448,1993-06-14,25.0,,,,7
2449,1993-06-15,27.5,,,,7
2450,1993-06-16,27.1,,,,7
2451,1993-06-17,24.5,,,,7
2452,1993-06-18,23.8,,,,7
2453,1993-06-19,25.5,,,,7
2454,1993-06-20,29.4,,,,7
2455,1993-06-21,32.1,,,,7
2456,1993-06-22,32.9,,,,7
2457,1993-06-23,29.6,,,,7
2458,1993-06-24,26.8,,,,7
2459,1993-06-25,26.0,,,,7
2460,1993-06-26,34.5,,,,7
2461,1993-06-27,50.9,,,,7
2462,1993-06-28,61.7,,,,7
2463,1993-06-29,72.0,,,,7
2464,1993-06-30,82.2,,,,7
2465,1993-07-01,94.6,,,,7
2466,1993-07-02,92.6,,,,7
2467,1993-07-03,82.5,,,,7
2468,1993-07-04,73.6,,,,7
2469,1993-07-05,74.4,,,,7
2470,1993-07-06,70.2,,,,7
2471,1993-07-07,60.5,,,,7
2472,1993-07-08,48.3,,,,7
2473,1993-07-09,39.7,,,,7
2474,1993-07-10,35.9,,,,7
2475,1993-07-11,35.1,,,,7
2476,1993-07-12,34.3,,,,7
2477,1993-07-13,33.9,,,,7
2478,1993-07-14,43.3,,,,7
2479,1993-07-15,66.9,,,,7
2480,1993-07-16,78.1,,,,7
2481,1993-07-17,79.7,,,,7
2482,1993-07-18,78.6,,,,7
2483,1993-07-19,71.8,,,,7
2484,1993-07-20,79.7,,,,7
2485,1993-07-21,93.6,,,,7
2486,1993-07-22,111.0,,,,7
2487,1993-07-23,121.0,,,,7
2488,1993-07-24,134.0,,,,7
2489,1993-07-25,138.0,,,,7
2490,1993-07-26,141.0,,,,7
2491,1993-07-27,186.0,,,,7
2492,1993-07-28,226.0,,,,7
2493,1993-07-29,250.0,,,,7
2494,1993-07-30,278.0,,,,7
2495,1993-07-31,296.0,,,,7
2496,1993-08-01,380.0,,,,7
2497,1993-08-02,468.0,,,,7
2498,1993-08-03,507.0,,,,7
2499,1993-08-04,521.0,,,,7
2500,1993-08-05,532.0,,,,7
2501,1993-08-06,544.0,,,,7
2502,1993-08-07,550.0,,,,7
2503,1993-08-08,550.0,,,,7
2504,1993-08-09,541.0,,,,7
2505,1993-08-10,517.0,,,,7
2506,1993-08-11,487.0,,,,7
2507,1993-08-12,435.0,,,,7
2508,1993-08-13,376.0,,,,7
2509,1993-08-14,360.0,,,,7
2510,1993-08-15,348.0,,,,7
2511,1993-08-16,332.0,,,,7
2512,1993-08-17,329.0,,,,7
2513,1993-08-18,346.0,,,,7
2514,1993-08-19,357.0,,,,7
2515,1993-08-20,362.0,,,,7
2516,1993-08-21,375.0,,,,7
2517,1993-08-22,386.0,,,,7
2518,1993-08-23,393.0,,,,7
2519,1993-08-24,392.0,,,,7
2520,1993-08-25,389.0,,,,7
2521,1993-08-26,386.0,,,,7
2522,1993-08-27,398.0,,,,7
2523,1993-08-28,401.0,,,,7
2524,1993-08-29,393.0,,,,7
2525,1993-08-30,388.0,,,,7
2526,1993-08-31,383.0,,,,7
2527,1993-09-01,348.0,,,,7
2528,1993-09-02,342.0,,,,7
2529,1993-09-03,392.0,,,,7
2530,1993-09-04,492.0,,,,7
2531,1993-09-05,509.0,,,,7
2532,1993-09-06,513.0,,,,7
2533,1993-09-07,510.0,,,,7
2534,1993-09-08,509.0,,,,7
2535,1993-09-09,501.0,,,,7
2536,1993-09-10,491.0,,,,7
2537,1993-09-11,478.0,,,,7
2538,1993-09-12,464.0,,,,7
2539,1993-09-13,451.0,,,,7
2540,1993-09-14,443.0,,,,7
2541,1993-09-15,436.0,,,,7
2542,1993-09-16,429.0,,,,7
2543,1993-09-17,414.0,,,,7
2544,1993-09-18,409.0,,,,7
2545,1993-09-19,408.0,,,,7
2546,1993-09-20,398.0,,,,7
2547,1993-09-21,378.0,,,,7
2548,1993-09-22,348.0,,,,7
2549,1993-09-23,343.0,,,,7
2550,1993-09-24,383.0,,,,7
2551,1993-09-25,415.0,,,,7
2552,1993-09-26,440.0,,,,7
2553,1993-09-27,458.0,,,,7
2554,1993-09-28,467.0,,,,7
2555,1993-09-29,471.0,,,,7
2556,1993-09-30,473.0,,,,7
2557,1993-10-01,464.0,,,,7
2558,1993-10-02,448.0,,,,7
2559,1993-10-03,440.0,,,,7
2560,1993-10-04,434.0,,,,7
2561,1993-10-05,427.0,,,,7
2562,1993-10-06,396.0,,,,7
2563,1993-10-07,356.0,,,,7
2564,1993-10-08,332.0,,,,7
2565,1993-10-09,328.0,,,,7
2566,1993-10-10,334.0,,,,7
2567,1993-10-11,340.0,,,,7
2568,1993-10-12,340.0,,,,7
2569,1993-10-13,322.0,,,,7
2570,1993-10-14,307.0,,,,7
2571,1993-10-15,294.0,,,,7
2572,1993-10-16,281.0,,,,7
2573,1993-10-17,259.0,,,,7
2574,1993-10-18,238.0,,,,7
2575,1993-10-19,219.0,,,,7
2576,1993-10-20,210.0,,,,7
2577,1993-10-21,199.0,,,,7
2578,1993-10-22,185.0,,,,7
2579,1993-10-23,174.0,,,,7
2580,1993-10-24,172.0,,,,7
2581,1993-10-25,168.0,,,,7
2582,1993-10-26,165.0,,,,7
2583,1993-10-27,162.0,,,,7
2584,1993-10-28,159.0,,,,7
2585,1993-10-29,154.0,,,,7
2586,1993-10-30,154.0,,,,7
2587,1993-10-31,159.0,,,,7
2588,1993-11-01,165.0,,,,7
2589,1993-11-02,179.0,,,,7
2590,1993-11-03,184.0,,,,7
2591,1993-11-04,175.0,,,,7
2592,1993-11-05,167.0,,,,7
2593,1993-11-06,163.0,,,,7
2594,1993-11-07,159.0,,,,7
2595,1993-11-08,154.0,,,,7
2596,1993-11-09,157.0,,,,7
2597,1993-11-10,164.0,,,,7
2598,1993-11-11,160.0,,,,7
2599,1993-11-12,149.0,,,,7
2600,1993-11-13,136.0,,,,7
2601,1993-11-14,122.0,,,,7
2602,1993-11-15,110.0,,,,7
2603,1993-11-16,98.4,,,,7
2604,1993-11-17,89.4,,,,7
2605,1993-11-18,84.5,,,,7
2606,1993-11-19,78.7,,,,7
2607,1993-11-20,75.7,,,,7
2608,1993-11-21,74.4,,,,7
2609,1993-11-22,71.4,,,,7
2610,1993-11-23,72.4,,,,7
2611,1993-11-24,92.7,,,,7
2612,1993-11-25,150.0,,,,7
2613,1993-11-26,186.0,,,,7
2614,1993-11-27,194.0,,,,7
2615,1993-11-28,172.0,,,,7
2616,1993-11-29,137.0,,,,7
2617,1993-11-30,110.0,,,,7
2618,1993-12-01,93.0,,,,7
2619,1993-12-02,82.7,,,,7
2620,1993-12-03,72.6,,,,7
2621,1993-12-04,65.5,,,,7
2622,1993-12-05,58.7,,,,7
2623,1993-12-06,52.9,,,,7
2624,1993-12-07,48.8,,,,7
2625,1993-12-08,45.6,,,,7
2626,1993-12-09,42.6,,,,7
2627,1993-12-10,41.1,,,,7
2628,1993-12-11,39.8,,,,7
2629,1993-12-12,37.1,,,,7
2630,1993-12-13,35.7,,,,7
2631,1993-12-14,34.8,,,,7
2632,1993-12-15,33.3,,,,7
2633,1993-12-16,32.2,,,,7
2634,1993-12-17,31.3,,,,7
2635,1993-12-18,29.9,,,,7
2636,1993-12-19,28.4,,,,7
2637,1993-12-20,27.2,,,,7
2638,1993-12-21,26.8,,,,7
2639,1993-12-22,25.6,,,,7
2640,1993-12-23,25.3,,,,7
2641,1993-12-24,23.8,,,,7
2642,1993-12-25,23.8,,,,7
2643,1993-12-26,23.2,,,,7
2644,1993-12-27,21.6,,,,7
2645,1993-12-28,21.6,,,,7
2646,1993-12-29,21.3,,,,7
2647,1993-12-30,19.6,,,,7
2648,1993-12-31,19.5,,,,7
2649,1994-01-01,18.6,,,,7
2650,1994-01-02,17.1,,,,7
2651,1994-01-03,16.5,,,,7
2652,1994-01-04,15.9,,,,7
2653,1994-01-05,14.8,,,,7
2654,1994-01-06,14.7,,,,7
2655,1994-01-07,14.6,,,,7
2656,1994-01-08,14.2,,,,7
2657,1994-01-09,14.0,,,,7
2658,1994-01-10,12.9,,,,7
2659,1994-01-11,12.0,,,,7
2660,1994-01-12,11.9,,,,7
2661,1994-01-13,11.8,,,,7
2662,1994-01-14,11.5,,,,7
2663,1994-01-15,11.2,,,,7
2664,1994-01-16,11.1,,,,7
2665,1994-01-17,10.8,,,,7
2666,1994-01-18,10.8,,,,7
2667,1994-01-19,10.7,,,,7
2668,1994-01-20,10.2,,,,7
2669,1994-01-21,9.5,,,,7
2670,1994-01-22,9.1,,,,7
2671,1994-01-23,9.0,,,,7
2672,1994-01-24,8.7,,,,7
2673,1994-01-25,8.7,,,,7
2674,1994-01-26,8.7,,,,7
2675,1994-01-27,8.3,,,,7
2676,1994-01-28,8.0,,,,7
2677,1994-01-29,7.6,,,,7
2678,1994-01-30,7.3,,,,7
2679,1994-01-31,7.0,,,,7
2680,1994-02-01,6.7,,,,7
2681,1994-02-02,6.5,,,,7
2682,1994-02-03,6.51296296296296,,,,7
2683,1994-02-04,6.52592592592593,,,,7
2684,1994-02-05,6.53888888888889,,,,7
2685,1994-02-06,6.55185185185185,,,,7
2686,1994-02-07,6.5648148148148096,,,,7
2687,1994-02-08,6.57777777777778,,,,7
2688,1994-02-09,6.59074074074074,,,,7
2689,1994-02-10,6.6037037037037,,,,7
2690,1994-02-11,6.61666666666667,,,,7
2691,1994-02-12,6.62962962962963,,,,7
2692,1994-02-13,6.64259259259259,,,,7
2693,1994-02-14,6.655555555555559,,,,7
2694,1994-02-15,6.668518518518519,,,,7
2695,1994-02-16,6.68148148148148,,,,7
2696,1994-02-17,6.69444444444444,,,,7
2697,1994-02-18,6.70740740740741,,,,7
2698,1994-02-19,6.72037037037037,,,,7
2699,1994-02-20,6.73333333333333,,,,7
2700,1994-02-21,6.7462962962963,,,,7
2701,1994-02-22,6.75925925925926,,,,7
2702,1994-02-23,6.77222222222222,,,,7
2703,1994-02-24,6.78518518518519,,,,7
2704,1994-02-25,6.79814814814815,,,,7
2705,1994-02-26,6.81111111111111,,,,7
2706,1994-02-27,6.824074074074071,,,,7
2707,1994-02-28,6.83703703703704,,,,7
2708,1994-03-01,6.85,,,,8
2709,1994-03-02,6.86296296296296,,,,8
2710,1994-03-03,6.875925925925929,,,,8
2711,1994-03-04,6.888888888888889,,,,8
2712,1994-03-05,6.901851851851849,,,,8
2713,1994-03-06,6.914814814814809,,,,8
2714,1994-03-07,6.927777777777781,,,,8
2715,1994-03-08,6.940740740740741,,,,8
2716,1994-03-09,6.953703703703701,,,,8
2717,1994-03-10,6.966666666666669,,,,8
2718,1994-03-11,6.97962962962963,,,,8
2719,1994-03-12,6.99259259259259,,,,8
2720,1994-03-13,7.005555555555559,,,,8
2721,1994-03-14,7.018518518518519,,,,8
2722,1994-03-15,7.031481481481481,,,,8
2723,1994-03-16,7.044444444444441,,,,8
2724,1994-03-17,7.0574074074074105,,,,8
2725,1994-03-18,7.07037037037037,,,,8
2726,1994-03-19,7.08333333333333,,,,8
2727,1994-03-20,7.0962962962963,,,,8
2728,1994-03-21,7.10925925925926,,,,8
2729,1994-03-22,7.12222222222222,,,,8
2730,1994-03-23,7.135185185185191,,,,8
2731,1994-03-24,7.148148148148151,,,,8
2732,1994-03-25,7.161111111111111,,,,8
2733,1994-03-26,7.174074074074071,,,,8
2734,1994-03-27,7.18703703703704,,,,8
2735,1994-03-28,7.2,,,,8
2736,1994-03-29,7.21296296296296,,,,8
2737,1994-03-30,7.22592592592593,,,,8
2738,1994-03-31,7.23888888888889,,,,8
2739,1994-04-01,7.25185185185185,,,,8
2740,1994-04-02,7.26481481481482,,,,8
2741,1994-04-03,7.27777777777778,,,,8
2742,1994-04-04,7.29074074074074,,,,8
2743,1994-04-05,7.3037037037037,,,,8
2744,1994-04-06,7.31666666666667,,,,8
2745,1994-04-07,7.32962962962963,,,,8
2746,1994-04-08,7.34259259259259,,,,8
2747,1994-04-09,7.35555555555556,,,,8
2748,1994-04-10,7.36851851851852,,,,8
2749,1994-04-11,7.38148148148148,,,,8
2750,1994-04-12,7.39444444444444,,,,8
2751,1994-04-13,7.40740740740741,,,,8
2752,1994-04-14,7.42037037037037,,,,8
2753,1994-04-15,7.43333333333333,,,,8
2754,1994-04-16,7.4462962962963,,,,8
2755,1994-04-17,7.45925925925926,,,,8
2756,1994-04-18,7.47222222222222,,,,8
2757,1994-04-19,7.48518518518519,,,,8
2758,1994-04-20,7.49814814814815,,,,8
2759,1994-04-21,7.51111111111111,,,,8
2760,1994-04-22,7.52407407407407,,,,8
2761,1994-04-23,7.53703703703704,,,,8
2762,1994-04-24,7.55,,,,8
2763,1994-04-25,7.56296296296296,,,,8
2764,1994-04-26,7.5759259259259295,,,,8
2765,1994-04-27,7.5888888888888895,,,,8
2766,1994-04-28,7.601851851851849,,,,8
2767,1994-04-29,7.61481481481482,,,,8
2768,1994-04-30,7.62777777777778,,,,8
2769,1994-05-01,7.64074074074074,,,,8
2770,1994-05-02,7.6537037037037,,,,8
2771,1994-05-03,7.66666666666667,,,,8
2772,1994-05-04,7.67962962962963,,,,8
2773,1994-05-05,7.692592592592589,,,,8
2774,1994-05-06,7.705555555555559,,,,8
2775,1994-05-07,7.718518518518519,,,,8
2776,1994-05-08,7.731481481481481,,,,8
2777,1994-05-09,7.744444444444441,,,,8
2778,1994-05-10,7.75740740740741,,,,8
2779,1994-05-11,7.77037037037037,,,,8
2780,1994-05-12,7.78333333333333,,,,8
2781,1994-05-13,7.796296296296299,,,,8
2782,1994-05-14,7.809259259259259,,,,8
2783,1994-05-15,7.822222222222219,,,,8
2784,1994-05-16,7.835185185185191,,,,8
2785,1994-05-17,7.848148148148151,,,,8
2786,1994-05-18,7.861111111111111,,,,8
2787,1994-05-19,7.874074074074071,,,,8
2788,1994-05-20,7.88703703703704,,,,8
2789,1994-05-21,7.9,,,,8
2790,1994-05-22,8.6,,,,8
2791,1994-05-23,8.6,,,,8
2792,1994-05-24,8.4,,,,8
2793,1994-05-25,9.3,,,,8
2794,1994-05-26,12.8,,,,8
2795,1994-05-27,14.2,,,,8
2796,1994-05-28,12.7,,,,8
2797,1994-05-29,11.3,,,,8
2798,1994-05-30,11.0,,,,8
2799,1994-05-31,10.2,,,,8
2800,1994-06-01,9.4,,,,8
2801,1994-06-02,9.6,,,,8
2802,1994-06-03,11.0,,,,8
2803,1994-06-04,14.6,,,,8
2804,1994-06-05,18.2,,,,8
2805,1994-06-06,21.7,,,,8
2806,1994-06-07,25.5,,,,8
2807,1994-06-08,28.0,,,,8
2808,1994-06-09,27.5,,,,8
2809,1994-06-10,26.7,,,,8
2810,1994-06-11,26.7,,,,8
2811,1994-06-12,28.2,,,,8
2812,1994-06-13,29.2,,,,8
2813,1994-06-14,29.4,,,,8
2814,1994-06-15,28.1,,,,8
2815,1994-06-16,26.9,,,,8
2816,1994-06-17,28.8,,,,8
2817,1994-06-18,34.2,,,,8
2818,1994-06-19,40.1,,,,8
2819,1994-06-20,46.8,,,,8
2820,1994-06-21,63.5,,,,8
2821,1994-06-22,75.2,,,,8
2822,1994-06-23,77.6,,,,8
2823,1994-06-24,77.5,,,,8
2824,1994-06-25,76.7,,,,8
2825,1994-06-26,75.8,,,,8
2826,1994-06-27,74.5,,,,8
2827,1994-06-28,73.0,,,,8
2828,1994-06-29,71.5,,,,8
2829,1994-06-30,70.7,,,,8
2830,1994-07-01,72.9,,,,8
2831,1994-07-02,73.8,,,,8
2832,1994-07-03,74.7,,,,8
2833,1994-07-04,76.1,,,,8
2834,1994-07-05,78.6,,,,8
2835,1994-07-06,81.6,,,,8
2836,1994-07-07,85.8,,,,8
2837,1994-07-08,90.1,,,,8
2838,1994-07-09,95.5,,,,8
2839,1994-07-10,102.0,,,,8
2840,1994-07-11,101.0,,,,8
2841,1994-07-12,99.1,,,,8
2842,1994-07-13,97.7,,,,8
2843,1994-07-14,102.0,,,,8
2844,1994-07-15,103.0,,,,8
2845,1994-07-16,97.5,,,,8
2846,1994-07-17,85.0,,,,8
2847,1994-07-18,72.4,,,,8
2848,1994-07-19,65.3,,,,8
2849,1994-07-20,63.3,,,,8
2850,1994-07-21,63.2,,,,8
2851,1994-07-22,86.6,,,,8
2852,1994-07-23,90.8,,,,8
2853,1994-07-24,94.7,,,,8
2854,1994-07-25,101.0,,,,8
2855,1994-07-26,113.0,,,,8
2856,1994-07-27,138.0,,,,8
2857,1994-07-28,200.0,,,,8
2858,1994-07-29,249.0,,,,8
2859,1994-07-30,264.0,,,,8
2860,1994-07-31,259.0,,,,8
2861,1994-08-01,198.0,,,,8
2862,1994-08-02,199.0,,,,8
2863,1994-08-03,191.0,,,,8
2864,1994-08-04,172.0,,,,8
2865,1994-08-05,158.0,,,,8
2866,1994-08-06,148.0,,,,8
2867,1994-08-07,149.0,,,,8
2868,1994-08-08,179.0,,,,8
2869,1994-08-09,214.0,,,,8
2870,1994-08-10,266.0,,,,8
2871,1994-08-11,312.0,,,,8
2872,1994-08-12,297.0,,,,8
2873,1994-08-13,283.0,,,,8
2874,1994-08-14,266.0,,,,8
2875,1994-08-15,242.0,,,,8
2876,1994-08-16,220.0,,,,8
2877,1994-08-17,211.0,,,,8
2878,1994-08-18,207.0,,,,8
2879,1994-08-19,197.0,,,,8
2880,1994-08-20,207.0,,,,8
2881,1994-08-21,218.0,,,,8
2882,1994-08-22,223.0,,,,8
2883,1994-08-23,201.0,,,,8
2884,1994-08-24,198.0,,,,8
2885,1994-08-25,243.0,,,,8
2886,1994-08-26,380.0,,,,8
2887,1994-08-27,457.0,,,,8
2888,1994-08-28,504.0,,,,8
2889,1994-08-29,543.0,,,,8
2890,1994-08-30,577.0,,,,8
2891,1994-08-31,616.0,,,,8
2892,1994-09-01,651.0,,,,8
2893,1994-09-02,654.0,,,,8
2894,1994-09-03,667.0,,,,8
2895,1994-09-04,687.0,,,,8
2896,1994-09-05,703.0,,,,8
2897,1994-09-06,711.0,,,,8
2898,1994-09-07,703.0,,,,8
2899,1994-09-08,694.0,,,,8
2900,1994-09-09,671.0,,,,8
2901,1994-09-10,633.0,,,,8
2902,1994-09-11,609.0,,,,8
2903,1994-09-12,631.0,,,,8
2904,1994-09-13,655.0,,,,8
2905,1994-09-14,647.0,,,,8
2906,1994-09-15,645.0,,,,8
2907,1994-09-16,644.0,,,,8
2908,1994-09-17,650.0,,,,8
2909,1994-09-18,652.0,,,,8
2910,1994-09-19,668.0,,,,8
2911,1994-09-20,687.0,,,,8
2912,1994-09-21,692.0,,,,8
2913,1994-09-22,687.0,,,,8
2914,1994-09-23,681.0,,,,8
2915,1994-09-24,671.0,,,,8
2916,1994-09-25,680.0,,,,8
2917,1994-09-26,711.0,,,,8
2918,1994-09-27,731.0,,,,8
2919,1994-09-28,743.0,,,,8
2920,1994-09-29,743.0,,,,8
2921,1994-09-30,718.0,,,,8
2922,1994-10-01,629.0,,,,8
2923,1994-10-02,602.0,,,,8
2924,1994-10-03,572.0,,,,8
2925,1994-10-04,554.0,,,,8
2926,1994-10-05,561.0,,,,8
2927,1994-10-06,594.0,,,,8
2928,1994-10-07,618.0,,,,8
2929,1994-10-08,598.0,,,,8
2930,1994-10-09,574.0,,,,8
2931,1994-10-10,566.0,,,,8
2932,1994-10-11,595.0,,,,8
2933,1994-10-12,621.0,,,,8
2934,1994-10-13,642.0,,,,8
2935,1994-10-14,653.0,,,,8
2936,1994-10-15,645.0,,,,8
2937,1994-10-16,624.0,,,,8
2938,1994-10-17,603.0,,,,8
2939,1994-10-18,593.0,,,,8
2940,1994-10-19,586.0,,,,8
2941,1994-10-20,566.0,,,,8
2942,1994-10-21,551.0,,,,8
2943,1994-10-22,529.0,,,,8
2944,1994-10-23,504.0,,,,8
2945,1994-10-24,478.0,,,,8
2946,1994-10-25,456.0,,,,8
2947,1994-10-26,447.0,,,,8
2948,1994-10-27,439.0,,,,8
2949,1994-10-28,432.0,,,,8
2950,1994-10-29,440.0,,,,8
2951,1994-10-30,453.0,,,,8
2952,1994-10-31,466.0,,,,8
2953,1994-11-01,498.0,,,,8
2954,1994-11-02,511.0,,,,8
2955,1994-11-03,529.0,,,,8
2956,1994-11-04,545.0,,,,8
2957,1994-11-05,557.0,,,,8
2958,1994-11-06,565.0,,,,8
2959,1994-11-07,559.0,,,,8
2960,1994-11-08,541.0,,,,8
2961,1994-11-09,514.0,,,,8
2962,1994-11-10,483.0,,,,8
2963,1994-11-11,444.0,,,,8
2964,1994-11-12,408.0,,,,8
2965,1994-11-13,373.0,,,,8
2966,1994-11-14,334.0,,,,8
2967,1994-11-15,291.0,,,,8
2968,1994-11-16,260.0,,,,8
2969,1994-11-17,239.0,,,,8
2970,1994-11-18,223.0,,,,8
2971,1994-11-19,209.0,,,,8
2972,1994-11-20,198.0,,,,8
2973,1994-11-21,187.0,,,,8
2974,1994-11-22,177.0,,,,8
2975,1994-11-23,167.0,,,,8
2976,1994-11-24,158.0,,,,8
2977,1994-11-25,150.0,,,,8
2978,1994-11-26,142.0,,,,8
2979,1994-11-27,135.0,,,,8
2980,1994-11-28,128.0,,,,8
2981,1994-11-29,123.0,,,,8
2982,1994-11-30,119.0,,,,8
2983,1994-12-01,110.0,,,,8
2984,1994-12-02,107.0,,,,8
2985,1994-12-03,102.0,,,,8
2986,1994-12-04,96.4,,,,8
2987,1994-12-05,92.7,,,,8
2988,1994-12-06,88.4,,,,8
2989,1994-12-07,83.5,,,,8
2990,1994-12-08,79.3,,,,8
2991,1994-12-09,75.3,,,,8
2992,1994-12-10,71.8,,,,8
2993,1994-12-11,68.0,,,,8
2994,1994-12-12,65.5,,,,8
2995,1994-12-13,62.2,,,,8
2996,1994-12-14,59.0,,,,8
2997,1994-12-15,55.1,,,,8
2998,1994-12-16,52.6,,,,8
2999,1994-12-17,49.7,,,,8
3000,1994-12-18,48.3,,,,8
3001,1994-12-19,46.1,,,,8
3002,1994-12-20,43.8,,,,8
3003,1994-12-21,42.0,,,,8
3004,1994-12-22,41.3,,,,8
3005,1994-12-23,39.3,,,,8
3006,1994-12-24,37.7,,,,8
3007,1994-12-25,36.7,,,,8
3008,1994-12-26,35.2,,,,8
3009,1994-12-27,34.2,,,,8
3010,1994-12-28,33.5,,,,8
3011,1994-12-29,32.4,,,,8
3012,1994-12-30,31.1,,,,8
3013,1994-12-31,29.8,,,,8
3014,1995-01-01,28.6,,,,8
3015,1995-01-02,28.2,,,,8
3016,1995-01-03,27.8,,,,8
3017,1995-01-04,26.1,,,,8
3018,1995-01-05,24.9,,,,8
3019,1995-01-06,24.2,,,,8
3020,1995-01-07,23.0,,,,8
3021,1995-01-08,22.3,,,,8
3022,1995-01-09,21.6,,,,8
3023,1995-01-10,20.7,,,,8
3024,1995-01-11,20.0,,,,8
3025,1995-01-12,19.6,,,,8
3026,1995-01-13,18.7,,,,8
3027,1995-01-14,18.1,,,,8
3028,1995-01-15,17.6,,,,8
3029,1995-01-16,17.0,,,,8
3030,1995-01-17,16.2,,,,8
3031,1995-01-18,15.6,,,,8
3032,1995-01-19,15.5,,,,8
3033,1995-01-20,15.1,,,,8
3034,1995-01-21,14.8,,,,8
3035,1995-01-22,14.5,,,,8
3036,1995-01-23,14.1,,,,8
3037,1995-01-24,13.7,,,,8
3038,1995-01-25,13.0,,,,8
3039,1995-01-26,12.5,,,,8
3040,1995-01-27,12.0,,,,8
3041,1995-01-28,11.7,,,,8
3042,1995-01-29,10.9,,,,8
3043,1995-01-30,10.8,,,,8
3044,1995-01-31,10.8,,,,8
3045,1995-02-01,10.1,,,,8
3046,1995-02-02,9.9,,,,8
3047,1995-02-03,9.4,,,,8
3048,1995-02-04,9.0,,,,8
3049,1995-02-05,8.9,,,,8
3050,1995-02-06,8.6,,,,8
3051,1995-02-07,8.1,,,,8
3052,1995-02-08,7.6,,,,8
3053,1995-02-09,7.2,,,,8
3054,1995-02-10,7.59203539823009,,,,8
3055,1995-02-11,7.98407079646018,,,,8
